10701,10013310,526
10701,10013320,536
10701,10013330,634
10701,10014010,15074
10701,10014020,2712
10701,10014030,1648
10701,10014040,2887
10701,10014050,1550
10701,10014060,1708
10701,10014070,1860
10701,10014080,1702
10701,10014090,2009
10701,10014100,888
10701,10014110,426
10701,10014120,327
10701,10014130,299
10701,10014140,337
10701,10014150,412
10701,10014160,369
10701,10015010,14742
10701,10015020,2625
10701,10015030,4849
10701,10015040,2739
10701,10015050,11373
10701,10015060,3415
10701,10015070,2784
10701,10015080,910
10701,10015090,2439
10701,10015100,2346
10701,10015110,1295
10701,10015120,534
10701,10015130,557
10701,10016010,8647
10701,10016020,2507
10701,10016030,1725
10701,10016040,1702
10701,10016050,989
10701,10016060,628
10701,10017010,8642
10701,10017020,7487
10701,10017030,4856
10701,10017040,8151
10701,10017050,7428
10701,10017060,10921
10701,10017070,7768
10701,10018010,23506
10701,10018020,19110
10701,10018030,8362
10701,10020010,18433
10701,10020020,19851
10701,63000010,37157
10701,63000020,40111
10701,63000030,59548
10701,63000040,39460
10701,63000050,27427
10701,63000060,21653
10701,63000070,34993
10701,63000080,40624
10701,63000090,17629
10701,63000100,33856
10701,63000110,48267
10701,63000120,39760
10701,64000010,5085
10701,64000020,18967
10701,64000030,23707
10701,64000040,20834
10701,64000051,15802
10701,64000052,33006
10701,64000060,10416
10701,64000070,5857
10701,64000080,31247
10701,64000090,29627
10701,64000100,4272
10701,64000110,18138
10701,64000121,24335
10701,64000122,20788
10701,64000130,8943
10701,64000140,14394
10701,64000150,6829
10701,64000160,4492
10701,64000170,9262
10701,64000180,6598
10701,64000190,13197
10701,64000200,5903
10701,64000210,4824
10701,64000220,2008
10701,64000230,4206
10701,64000240,7718
10701,64000250,4296
10701,64000260,4856
10701,64000270,1817
10701,64000280,2984
10701,64000290,4952
10701,64000300,7504
10701,64000310,9680
10701,64000320,2721
10701,64000330,1209
10701,64000340,2627
10701,64000350,3074
10701,64000360,161
10701,64000370,311
10701,64000380,219
10701,65000010,72373
10701,65000020,50827
10701,65000030,59700
10701,65000040,36945
10701,65000050,42451
10701,65000060,48300
10701,65000070,19093
10701,65000080,9388
10701,65000090,12604
10701,65000100,22600
10701,65000110,24516
10701,65000120,6837
10701,65000130,23326
10701,65000140,18559
10701,65000150,8781
10701,65000160,8115
10701,65000170,10477
10701,65000180,3016
10701,65000190,1565
10701,65000200,1557
10701,65000210,3762
10701,65000220,1928
10701,65000230,4412
10701,65000240,1342
10701,65000250,2244
10701,65000260,2640
10701,65000270,3244
10701,65000280,3795
10701,65000290,788
10701,66000010,3180
10701,66000020,10537
10701,66000030,13376
10701,66000040,16353
10701,66000050,20680
10701,66000060,21745
10701,66000070,14834
10701,66000080,29176
10701,66000090,21489
10701,66000100,9383
10701,66000110,10016
10701,66000120,11852
10701,66000130,9630
10701,66000140,6218
10701,66000150,7432
10701,66000160,7945
10701,66000170,10949
10701,66000180,8598
10701,66000190,4513
10701,66000200,2556
10701,66000210,4198
10701,66000220,3145
10701,66000230,8546
10701,66000240,7115
10701,66000250,8116
10701,66000260,8941
10701,66000270,19699
10701,66000280,20220
10701,66000290,1760
10701,67000010,12006
10701,67000020,4914
10701,67000030,6780
10701,67000040,4297
10701,67000050,5767
10701,67000060,4848
10701,67000070,8036
10701,67000080,4909
10701,67000090,3947
10701,67000100,3638
10701,67000110,2377
10701,67000120,8939
10701,67000130,4399
10701,67000140,3987
10701,67000150,4522
10701,67000160,4086
10701,67000170,1991
10701,67000180,6885
10701,67000190,7026
10701,67000200,4425
10701,67000210,4331
10701,67000220,1507
10701,67000230,3017
10701,67000240,2143
10701,67000250,1943
10701,67000260,1315
10701,67000270,9930
10701,67000280,8151
10701,67000290,5910
10701,67000300,1038
10701,67000310,22869
10701,67000320,24326
10701,67000330,19519
10701,67000340,18811
10701,67000350,19597
10701,67000360,6564
10701,67000370,13646
10701,68000010,45819
10701,68000020,44984
10701,68000030,12298
10701,68000040,17647
10701,68000050,14279
10701,68000060,9679
10701,68000070,16858
10701,68000080,21244
10701,68000090,14391
10701,68000100,22877
10701,68000110,7934
10701,68000120,7903
10701,68000130,1347
10702,09007010,765
10702,09007020,304
10702,09007030,206
10702,09007040,102
10702,09020010,5378
10702,09020020,2909
10702,09020030,3501
10702,09020040,3353
10702,09020050,1773
10702,09020060,67
10702,10002010,13630
10702,10002020,10411
10702,10002030,7230
10702,10002040,4888
10702,10002050,5989
10702,10002060,3860
10702,10002070,5122
10702,10002080,8047
10702,10002090,6095
10702,10002100,4038
10702,10002110,559
10702,10002120,521
10702,10004010,13801
10702,10004020,12631
10702,10004030,6103
10702,10004040,5815
10702,10004050,9219
10702,10004060,5999
10702,10004070,3386
10702,10004080,2788
10702,10004090,1900
10702,10004100,2137
10702,10004110,1426
10702,10004120,777
10702,10004130,499
10702,10005010,14338
10702,10005020,7074
10702,10005030,6625
10702,10005040,9651
10702,10005050,12557
10702,10005060,6374
10702,10005070,3375
10702,10005080,2972
10702,10005090,5468
10702,10005100,3331
10702,10005110,2047
10702,10005120,2052
10702,10005130,2623
10702,10005140,1654
10702,10005150,2226
10702,10005160,1412
10702,10005170,1160
10702,10005180,780
10702,10007010,32604
10702,10007020,11575
10702,10007030,11053
10702,10007040,2275
10702,10007050,4431
10702,10007060,6640
10702,10007070,4997
10702,10007080,6039
10702,10007090,4226
10702,10007100,17163
10702,10007110,7355
10702,10007120,7238
10702,10007130,4900
10702,10007140,5639
10702,10007150,4898
10702,10007160,5553
10702,10007170,6399
10702,10007180,3401
10702,10007190,5006
10702,10007200,9283
10702,10007210,4401
10702,10007220,5368
10702,10007230,7084
10702,10007240,4110
10702,10007250,3279
10702,10007260,5696
10702,10008010,15354
10702,10008020,13002
10702,10008030,14544
10702,10008040,9904
10702,10008050,2282
10702,10008060,7012
10702,10008070,3827
10702,10008080,3262
10702,10008090,3267
10702,10008100,3711
10702,10008110,3603
10702,10008120,1797
10702,10008130,1652
10702,10009010,14612
10702,10009020,7527
10702,10009030,10562
10702,10009040,8034
10702,10009050,5496
10702,10009060,7477
10702,10009070,6465
10702,10009080,3913
10702,10009090,5058
10702,10009100,3257
10702,10009110,5921
10702,10009120,5040
10702,10009130,5124
10702,10009140,3257
10702,10009150,2563
10702,10009160,4591
10702,10009170,6111
10702,10009180,5125
10702,10009190,5186
10702,10009200,6202
10702,10010010,4926
10702,10010020,7459
10702,10010030,5387
10702,10010040,6388
10702,10010050,10426
10702,10010060,3424
10702,10010070,6425
10702,10010080,5914
10702,10010090,5618
10702,10010100,4551
10702,10010110,3858
10702,10010120,8132
10702,10010130,7343
10702,10010140,6788
10702,10010150,4290
10702,10010160,2193
10702,10010170,721
10702,10010180,803
10702,10013010,29599
10702,10013020,8148
10702,10013030,6410
10702,10013040,4331
10702,10013050,7664
10702,10013060,4797
10702,10013070,2089
10702,10013080,3347
10702,10013090,4313
10702,10013100,4152
10702,10013110,5616
10702,10013120,3837
10702,10013130,9397
10702,10013140,3380
10702,10013150,2008
10702,10013160,4548
10702,10013170,5612
10702,10013180,2213
10702,10013190,3544
10702,10013200,2195
10702,10013210,3940
10702,10013220,1808
10702,10013230,1812
10702,10013240,1379
10702,10013250,988
10702,10013260,814
10702,10013270,459
10702,10013280,739
10702,10013290,506
10702,10013300,791
10702,10013310,528
10702,10013320,538
10702,10013330,632
10702,10014010,15140
10702,10014020,2717
10702,10014030,1657
10702,10014040,2878
10702,10014050,1560
10702,10014060,1714
10702,10014070,1867
10702,10014080,1696
10702,10014090,2013
10702,10014100,887
10702,10014110,424
10702,10014120,328
10702,10014130,301
10702,10014140,338
10702,10014150,416
10702,10014160,369
10702,10015010,14785
10702,10015020,2628
10702,10015030,4834
10702,10015040,2741
10702,10015050,11410
10702,10015060,3417
10702,10015070,2782
10702,10015080,912
10702,10015090,2445
10702,10015100,2343
10702,10015110,1296
10702,10015120,535
10702,10015130,557
10702,10016010,8673
10702,10016020,2506
10702,10016030,1724
10702,10016040,1712
10702,10016050,986
10702,10016060,630
10702,10017010,8676
10702,10017020,7513
10702,10017030,4877
10702,10017040,8171
10702,10017050,7468
10702,10017060,10965
10702,10017070,7798
10702,10018010,23616
10702,10018020,19189
10702,10018030,8399
10702,10020010,18476
10702,10020020,19906
10702,63000010,37251
10702,63000020,40271
10702,63000030,59698
10702,63000040,39612
10702,63000050,27540
10702,63000060,21711
10702,63000070,35048
10702,63000080,40757
10702,63000090,17714
10702,63000100,34027
10702,63000110,48464
10702,63000120,39946
10702,64000010,5112
10702,64000020,19053
10702,64000030,23806
10702,64000040,20919
10702,64000051,15852
10702,64000052,33165
10702,64000060,10451
10702,64000070,5873
10702,64000080,31388
10702,64000090,29728
10702,64000100,4294
10702,64000110,18241
10702,64000121,24449
10702,64000122,20940
10702,64000130,8988
10702,64000140,14458
10702,64000150,6862
10702,64000160,4520
10702,64000170,9328
10702,64000180,6638
10702,64000190,13231
10702,64000200,5934
10702,64000210,4852
10702,64000220,2010
10702,64000230,4220
10702,64000240,7742
10702,64000250,4325
10702,64000260,4862
10702,64000270,1830
10702,64000280,2989
10702,64000290,4982
10702,64000300,7523
10702,64000310,9691
10702,64000320,2723
10702,64000330,1209
10702,64000340,2628
10702,64000350,3080
10702,64000360,162
10702,64000370,314
10702,64000380,221
10702,65000010,72828
10702,65000020,51115
10702,65000030,60054
10702,65000040,37110
10702,65000050,42746
10702,65000060,48506
10702,65000070,19214
10702,65000080,9432
10702,65000090,12662
10702,65000100,22755
10702,65000110,24677
10702,65000120,6834
10702,65000130,23443
10702,65000140,18656
10702,65000150,8840
10702,65000160,8164
10702,65000170,10540
10702,65000180,3026
10702,65000190,1571
10702,65000200,1559
10702,65000210,3772
10702,65000220,1931
10702,65000230,4427
10702,65000240,1347
10702,65000250,2244
10702,65000260,2644
10702,65000270,3245
10702,65000280,3796
10702,65000290,787
10702,66000010,3187
10702,66000020,10568
10702,66000030,13430
10702,66000040,16396
10702,66000050,20777
10702,66000060,21855
10702,66000070,14927
10702,66000080,29373
10702,66000090,21584
10702,66000100,9418
10702,66000110,10041
10702,66000120,11906
10702,66000130,9678
10702,66000140,6250
10702,66000150,7463
10702,66000160,7977
10702,66000170,10983
10702,66000180,8636
10702,66000190,4521
10702,66000200,2549
10702,66000210,4217
10702,66000220,3151
10702,66000230,8587
10702,66000240,7146
10702,66000250,8140
10702,66000260,8964
10702,66000270,19829
10702,66000280,20341
10702,66000290,1768
10702,67000010,12031
10702,67000020,4920
10702,67000030,6782
10702,67000040,4295
10702,67000050,5776
10702,67000060,4853
10702,67000070,8065
10702,67000080,4920
10702,67000090,3966
10702,67000100,3648
10702,67000110,2379
10702,67000120,8958
10702,67000130,4409
10702,67000140,3994
10702,67000150,4518
10702,67000160,4095
10702,67000170,1999
10702,67000180,6920
10702,67000190,7036
10702,67000200,4441
10702,67000210,4355
10702,67000220,1505
10702,67000230,3028
10702,67000240,2141
10702,67000250,1937
10702,67000260,1320
10702,67000270,9974
10702,67000280,8202
10702,67000290,5923
10702,67000300,1035
10702,67000310,22984
10702,67000320,24476
10702,67000330,19594
10702,67000340,18888
10702,67000350,19718
10702,67000360,6613
10702,67000370,13677
10702,68000010,46099
10702,68000020,45204
10702,68000030,12347
10702,68000040,17732
10702,68000050,14364
10702,68000060,9705
10702,68000070,16986
10702,68000080,21368
10702,68000090,14494
10702,68000100,23033
10702,68000110,7945
10702,68000120,7932
10702,68000130,1357
10703,09007010,764
10703,09007020,308
10703,09007030,209
10703,09007040,104
10703,09020010,5410
10703,09020020,2905
10703,09020030,3511
10703,09020040,3354
10703,09020050,1777
10703,09020060,68
10703,10002010,13690
10703,10002020,10439
10703,10002030,7274
10703,10002040,4912
10703,10002050,6007
10703,10002060,3883
10703,10002070,5141
10703,10002080,8105
10703,10002090,6127
10703,10002100,4061
10703,10002110,559
10703,10002120,522
10703,10004010,13884
10703,10004020,12639
10703,10004030,6126
10703,10004040,5834
10703,10004050,9284
10703,10004060,6016
10703,10004070,3408
10703,10004080,2786
10703,10004090,1895
10703,10004100,2138
10703,10004110,1426
10703,10004120,784
10703,10004130,499
10703,10005010,14393
10703,10005020,7090
10703,10005030,6622
10703,10005040,9706
10703,10005050,12589
10703,10005060,6395
10703,10005070,3379
10703,10005080,2968
10703,10005090,5477
10703,10005100,3341
10703,10005110,2038
10703,10005120,2054
10703,10005130,2634
10703,10005140,1661
10703,10005150,2234
10703,10005160,1415
10703,10005170,1163
10703,10005180,787
10703,10007010,32756
10703,10007020,11622
10703,10007030,11121
10703,10007040,2282
10703,10007050,4446
10703,10007060,6675
10703,10007070,5035
10703,10007080,6071
10703,10007090,4237
10703,10007100,17277
10703,10007110,7375
10703,10007120,7245
10703,10007130,4924
10703,10007140,5641
10703,10007150,4921
10703,10007160,5574
10703,10007170,6422
10703,10007180,3399
10703,10007190,5028
10703,10007200,9291
10703,10007210,4394
10703,10007220,5381
10703,10007230,7107
10703,10007240,4117
10703,10007250,3286
10703,10007260,5697
10703,10008010,15411
10703,10008020,13056
10703,10008030,14616
10703,10008040,9928
10703,10008050,2290
10703,10008060,7018
10703,10008070,3840
10703,10008080,3256
10703,10008090,3264
10703,10008100,3708
10703,10008110,3620
10703,10008120,1804
10703,10008130,1651
10703,10009010,14654
10703,10009020,7539
10703,10009030,10578
10703,10009040,8044
10703,10009050,5517
10703,10009060,7482
10703,10009070,6479
10703,10009080,3916
10703,10009090,5083
10703,10009100,3283
10703,10009110,5931
10703,10009120,5052
10703,10009130,5140
10703,10009140,3274
10703,10009150,2575
10703,10009160,4595
10703,10009170,6121
10703,10009180,5144
10703,10009190,5201
10703,10009200,6228
10703,10010010,4937
10703,10010020,7471
10703,10010030,5391
10703,10010040,6403
10703,10010050,10473
10703,10010060,3426
10703,10010070,6416
10703,10010080,5910
10703,10010090,5620
10703,10010100,4552
10703,10010110,3867
10703,10010120,8147
10703,10010130,7364
10703,10010140,6820
10703,10010150,4298
10703,10010160,2189
10703,10010170,721
10703,10010180,806
10703,10013010,29700
10703,10013020,8174
10703,10013030,6440
10703,10013040,4332
10703,10013050,7675
10703,10013060,4804
10703,10013070,2089
10703,10013080,3347
10703,10013090,4324
10703,10013100,4164
10703,10013110,5613
10703,10013120,3841
10703,10013130,9404
10703,10013140,3375
10703,10013150,2025
10703,10013160,4545
10703,10013170,5631
10703,10013180,2213
10703,10013190,3560
10703,10013200,2196
10703,10013210,3951
10703,10013220,1814
10703,10013230,1812
10703,10013240,1382
10703,10013250,989
10703,10013260,817
10703,10013270,461
10703,10013280,741
10703,10013290,507
10703,10013300,791
10703,10013310,530
10703,10013320,539
10703,10013330,634
10703,10014010,15182
10703,10014020,2732
10703,10014030,1667
10703,10014040,2888
10703,10014050,1573
10703,10014060,1722
10703,10014070,1873
10703,10014080,1702
10703,10014090,2020
10703,10014100,889
10703,10014110,427
10703,10014120,327
10703,10014130,305
10703,10014140,335
10703,10014150,418
10703,10014160,370
10703,10015010,14882
10703,10015020,2631
10703,10015030,4825
10703,10015040,2716
10703,10015050,11473
10703,10015060,3423
10703,10015070,2780
10703,10015080,918
10703,10015090,2451
10703,10015100,2352
10703,10015110,1294
10703,10015120,540
10703,10015130,561
10703,10016010,8685
10703,10016020,2519
10703,10016030,1722
10703,10016040,1715
10703,10016050,993
10703,10016060,633
10703,10017010,8694
10703,10017020,7565
10703,10017030,4900
10703,10017040,8190
10703,10017050,7495
10703,10017060,11024
10703,10017070,7868
10703,10018010,23708
10703,10018020,19248
10703,10018030,8454
10703,10020010,18549
10703,10020020,19967
10703,63000010,37364
10703,63000020,40395
10703,63000030,59924
10703,63000040,39749
10703,63000050,27617
10703,63000060,21775
10703,63000070,35132
10703,63000080,40943
10703,63000090,17795
10703,63000100,34227
10703,63000110,48647
10703,63000120,40146
10703,64000010,5120
10703,64000020,19140
10703,64000030,23856
10703,64000040,21029
10703,64000051,15911
10703,64000052,33348
10703,64000060,10473
10703,64000070,5865
10703,64000080,31510
10703,64000090,29868
10703,64000100,4305
10703,64000110,18369
10703,64000121,24543
10703,64000122,21106
10703,64000130,9027
10703,64000140,14506
10703,64000150,6876
10703,64000160,4554
10703,64000170,9407
10703,64000180,6675
10703,64000190,13288
10703,64000200,5973
10703,64000210,4871
10703,64000220,2009
10703,64000230,4241
10703,64000240,7756
10703,64000250,4339
10703,64000260,4869
10703,64000270,1839
10703,64000280,3001
10703,64000290,5002
10703,64000300,7537
10703,64000310,9714
10703,64000320,2720
10703,64000330,1217
10703,64000340,2635
10703,64000350,3086
10703,64000360,162
10703,64000370,318
10703,64000380,222
10703,65000010,73337
10703,65000020,51507
10703,65000030,60380
10703,65000040,37320
10703,65000050,43144
10703,65000060,48825
10703,65000070,19404
10703,65000080,9480
10703,65000090,12738
10703,65000100,22921
10703,65000110,24876
10703,65000120,6848
10703,65000130,23619
10703,65000140,18823
10703,65000150,8909
10703,65000160,8231
10703,65000170,10644
10703,65000180,3063
10703,65000190,1580
10703,65000200,1575
10703,65000210,3792
10703,65000220,1936
10703,65000230,4451
10703,65000240,1344
10703,65000250,2243
10703,65000260,2643
10703,65000270,3267
10703,65000280,3819
10703,65000290,796
10703,66000010,3199
10703,66000020,10630
10703,66000030,13524
10703,66000040,16458
10703,66000050,20913
10703,66000060,21999
10703,66000070,15010
10703,66000080,29580
10703,66000090,21692
10703,66000100,9440
10703,66000110,10089
10703,66000120,11937
10703,66000130,9719
10703,66000140,6296
10703,66000150,7497
10703,66000160,8015
10703,66000170,11037
10703,66000180,8692
10703,66000190,4523
10703,66000200,2555
10703,66000210,4229
10703,66000220,3163
10703,66000230,8632
10703,66000240,7178
10703,66000250,8197
10703,66000260,9014
10703,66000270,19990
10703,66000280,20538
10703,66000290,1783
10703,67000010,12052
10703,67000020,4922
10703,67000030,6793
10703,67000040,4311
10703,67000050,5786
10703,67000060,4859
10703,67000070,8082
10703,67000080,4936
10703,67000090,3967
10703,67000100,3656
10703,67000110,2380
10703,67000120,8991
10703,67000130,4422
10703,67000140,4018
10703,67000150,4526
10703,67000160,4101
10703,67000170,2003
10703,67000180,6956
10703,67000190,7062
10703,67000200,4459
10703,67000210,4373
10703,67000220,1507
10703,67000230,3046
10703,67000240,2143
10703,67000250,1941
10703,67000260,1329
10703,67000270,10013
10703,67000280,8236
10703,67000290,5930
10703,67000300,1042
10703,67000310,23076
10703,67000320,24584
10703,67000330,19638
10703,67000340,18953
10703,67000350,19835
10703,67000360,6661
10703,67000370,13713
10703,68000010,46521
10703,68000020,45513
10703,68000030,12403
10703,68000040,17858
10703,68000050,14531
10703,68000060,9771
10703,68000070,17138
10703,68000080,21531
10703,68000090,14632
10703,68000100,23265
10703,68000110,7967
10703,68000120,7975
10703,68000130,1364
10704,09007010,769
10704,09007020,310
10704,09007030,212
10704,09007040,104
10704,09020010,5428
10704,09020020,2913
10704,09020030,3523
10704,09020040,3372
10704,09020050,1780
10704,09020060,68
10704,10002010,13760
10704,10002020,10489
10704,10002030,7303
10704,10002040,4914
10704,10002050,6011
10704,10002060,3899
10704,10002070,5150
10704,10002080,8125
10704,10002090,6128
10704,10002100,4060
10704,10002110,559
10704,10002120,522
10704,10004010,13945
10704,10004020,12661
10704,10004030,6129
10704,10004040,5838
10704,10004050,9304
10704,10004060,6043
10704,10004070,3410
10704,10004080,2789
10704,10004090,1898
10704,10004100,2150
10704,10004110,1427
10704,10004120,789
10704,10004130,507
10704,10005010,14420
10704,10005020,7105
10704,10005030,6632
10704,10005040,9727
10704,10005050,12619
10704,10005060,6411
10704,10005070,3389
10704,10005080,2969
10704,10005090,5484
10704,10005100,3339
10704,10005110,2039
10704,10005120,2054
10704,10005130,2640
10704,10005140,1659
10704,10005150,2238
10704,10005160,1420
10704,10005170,1164
10704,10005180,791
10704,10007010,32837
10704,10007020,11648
10704,10007030,11164
10704,10007040,2296
10704,10007050,4455
10704,10007060,6708
10704,10007070,5053
10704,10007080,6081
10704,10007090,4230
10704,10007100,17318
10704,10007110,7389
10704,10007120,7265
10704,10007130,4941
10704,10007140,5648
10704,10007150,4925
10704,10007160,5582
10704,10007170,6441
10704,10007180,3405
10704,10007190,5044
10704,10007200,9297
10704,10007210,4397
10704,10007220,5397
10704,10007230,7125
10704,10007240,4114
10704,10007250,3297
10704,10007260,5718
10704,10008010,15442
10704,10008020,13092
10704,10008030,14675
10704,10008040,9945
10704,10008050,2287
10704,10008060,7024
10704,10008070,3841
10704,10008080,3272
10704,10008090,3270
10704,10008100,3706
10704,10008110,3622
10704,10008120,1803
10704,10008130,1653
10704,10009010,14676
10704,10009020,7542
10704,10009030,10608
10704,10009040,8045
10704,10009050,5515
10704,10009060,7487
10704,10009070,6487
10704,10009080,3921
10704,10009090,5083
10704,10009100,3277
10704,10009110,5934
10704,10009120,5049
10704,10009130,5147
10704,10009140,3271
10704,10009150,2585
10704,10009160,4603
10704,10009170,6124
10704,10009180,5134
10704,10009190,5199
10704,10009200,6224
10704,10010010,4944
10704,10010020,7478
10704,10010030,5400
10704,10010040,6398
10704,10010050,10497
10704,10010060,3418
10704,10010070,6416
10704,10010080,5902
10704,10010090,5610
10704,10010100,4557
10704,10010110,3871
10704,10010120,8164
10704,10010130,7387
10704,10010140,6823
10704,10010150,4305
10704,10010160,2193
10704,10010170,724
10704,10010180,805
10704,10013010,29761
10704,10013020,8190
10704,10013030,6465
10704,10013040,4340
10704,10013050,7687
10704,10013060,4814
10704,10013070,2090
10704,10013080,3347
10704,10013090,4328
10704,10013100,4176
10704,10013110,5610
10704,10013120,3837
10704,10013130,9423
10704,10013140,3377
10704,10013150,2032
10704,10013160,4558
10704,10013170,5635
10704,10013180,2214
10704,10013190,3566
10704,10013200,2201
10704,10013210,3954
10704,10013220,1827
10704,10013230,1812
10704,10013240,1383
10704,10013250,992
10704,10013260,820
10704,10013270,461
10704,10013280,743
10704,10013290,511
10704,10013300,790
10704,10013310,531
10704,10013320,543
10704,10013330,637
10704,10014010,15243
10704,10014020,2736
10704,10014030,1667
10704,10014040,2892
10704,10014050,1583
10704,10014060,1727
10704,10014070,1877
10704,10014080,1701
10704,10014090,2028
10704,10014100,896
10704,10014110,425
10704,10014120,327
10704,10014130,305
10704,10014140,341
10704,10014150,421
10704,10014160,372
10704,10015010,14956
10704,10015020,2645
10704,10015030,4818
10704,10015040,2684
10704,10015050,11510
10704,10015060,3424
10704,10015070,2781
10704,10015080,922
10704,10015090,2456
10704,10015100,2357
10704,10015110,1297
10704,10015120,545
10704,10015130,563
10704,10016010,8688
10704,10016020,2525
10704,10016030,1724
10704,10016040,1722
10704,10016050,996
10704,10016060,633
10704,10017010,8726
10704,10017020,7599
10704,10017030,4941
10704,10017040,8235
10704,10017050,7532
10704,10017060,11086
10704,10017070,7925
10704,10018010,23782
10704,10018020,19312
10704,10018030,8497
10704,10020010,18572
10704,10020020,20030
10704,63000010,37454
10704,63000020,40488
10704,63000030,59993
10704,63000040,39855
10704,63000050,27666
10704,63000060,21805
10704,63000070,35190
10704,63000080,41084
10704,63000090,17844
10704,63000100,34403
10704,63000110,48810
10704,63000120,40261
10704,64000010,5119
10704,64000020,19225
10704,64000030,23883
10704,64000040,21083
10704,64000051,15965
10704,64000052,33440
10704,64000060,10490
10704,64000070,5885
10704,64000080,31595
10704,64000090,29945
10704,64000100,4325
10704,64000110,18454
10704,64000121,24610
10704,64000122,21229
10704,64000130,9052
10704,64000140,14551
10704,64000150,6895
10704,64000160,4571
10704,64000170,9464
10704,64000180,6695
10704,64000190,13319
10704,64000200,5978
10704,64000210,4871
10704,64000220,2003
10704,64000230,4249
10704,64000240,7781
10704,64000250,4339
10704,64000260,4876
10704,64000270,1841
10704,64000280,3000
10704,64000290,5021
10704,64000300,7538
10704,64000310,9733
10704,64000320,2717
10704,64000330,1210
10704,64000340,2637
10704,64000350,3088
10704,64000360,162
10704,64000370,320
10704,64000380,224
10704,65000010,73773
10704,65000020,51746
10704,65000030,60729
10704,65000040,37487
10704,65000050,43401
10704,65000060,49052
10704,65000070,19516
10704,65000080,9519
10704,65000090,12789
10704,65000100,23074
10704,65000110,25033
10704,65000120,6866
10704,65000130,23813
10704,65000140,18951
10704,65000150,8945
10704,65000160,8295
10704,65000170,10722
10704,65000180,3077
10704,65000190,1591
10704,65000200,1576
10704,65000210,3815
10704,65000220,1948
10704,65000230,4470
10704,65000240,1346
10704,65000250,2246
10704,65000260,2642
10704,65000270,3282
10704,65000280,3834
10704,65000290,808
10704,66000010,3213
10704,66000020,10662
10704,66000030,13565
10704,66000040,16541
10704,66000050,20976
10704,66000060,22113
10704,66000070,15077
10704,66000080,29698
10704,66000090,21760
10704,66000100,9445
10704,66000110,10117
10704,66000120,11957
10704,66000130,9772
